spotify_track_uri,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped,date,time,hour,time_of_day,text_features,recommended_tracks
4DE6Wkt9fW7R5e9gJGWQim,android,2136,Optimistic,Radiohead,Kid A,fwdbtn,fwdbtn,True,False,2018-05-04,17:22:00,17,Evening,Optimistic Radiohead,"Optimistic, Optimistic, I Can't, I Can't, Just, Just, Just, Let Down, Let Down, Let Down"
4ihZFukyNotzCUtxI4qpu8,android,129400,El Rey,José Alfredo Jimenez,El Cantinero,trackdone,trackdone,True,False,2019-07-10,13:44:00,13,Afternoon,El Rey José Alfredo Jimenez,"El Rey, El Rey, El Rey, El Rey, El 7 Mares, En el Último Trago, En el Último Trago, Paloma Querida, Paloma Querida, Paloma Querida"
70HNt0eoBVqr4ss68U8x3B,android,1665,You're Going To Lose That Girl - Remastered 2009,The Beatles,Help!,fwdbtn,fwdbtn,True,False,2017-01-10,21:51:00,21,Night,You're Going To Lose That Girl - Remastered 2009 The Beatles,"Another Girl - Remastered 2009, Another Girl - Remastered 2009, Another Girl - Remastered 2009, If I Lose Myself, Lose Yourself, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009"
5xcfepnz1v7a83T8An9gjw,android,154933,The Night Before - Remastered 2009,The Beatles,Help!,trackdone,trackdone,False,False,2018-09-30,21:43:00,21,Night,The Night Before - Remastered 2009 The Beatles,"The Night Before - Remastered 2009, The Night Before - Remastered 2009, Good Night - Remastered 2009, Good Night - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009"
01xMiErR26kH1KCif6uEYI,android,2723,I'll Cry Instead - Remastered 2009,The Beatles,A Hard Day's Night,fwdbtn,fwdbtn,True,False,2019-12-20,20:24:00,20,Evening,I'll Cry Instead - Remastered 2009 The Beatles,"I'll Cry Instead - Remastered 2009, I'll Cry Instead - Remastered 2009, I'll Get You - Remastered 2009, I'll Get You - Remastered 2009, I'll Get You - Remastered 2009, I'll Get You - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009"
0fAmpdONIYsxiP27CwnzLJ,android,161342,Milonga de Ojos Dorados (Alfredo Zitarrosa) - Live on Pardelion Music,Jorge Drexler,Milonga de Ojos Dorados (Alfredo Zitarrosa),trackdone,trackdone,True,False,2022-10-02,19:15:00,19,Evening,Milonga de Ojos Dorados (Alfredo Zitarrosa) - Live on Pardelion Music Jorge Drexler,"Silencio, Silencio, Telefonía, Movimiento, Deseo, High and Dry, Me haces bien, Me haces bien, Me haces bien, Abracadabras (feat. Julieta Venegas)"
5imShWWzwqfAJ9gXFpGAQh,android,3028,Waiting On the World to Change,John Mayer,Continuum,fwdbtn,fwdbtn,True,True,2023-05-01,02:50:00,2,Late Night,Waiting On the World to Change John Mayer,"Waiting On the World to Change, Waiting On the World to Change, Waiting On the World to Change - Live at the Nokia Theatre, Los Angeles, CA - December 2007, The World We Live In, The World We Live In, All Around the World - Remastered, All Around the World - Remastered, All Around the World - Remastered, All Around the World - Remastered, On Top Of The World"
2l8Gq9hNquNgzgv00DftKX,android,269533,Caution,The Killers,Caution,trackdone,trackdone,False,False,2020-04-26,22:09:00,22,Night,Caution The Killers,"Caution, Caution, Caution, Caution, Caution, Caution, Caution, Caution - Radio Edit, Caution - Radio Edit, Show You How"
3FX3EG2DU0ebsPbPK2wvPM,android,1541,Casino (Bad Things),Houndmouth,From the Hills Below the City,playbtn,fwdbtn,True,False,2020-09-04,03:39:00,3,Late Night,Casino (Bad Things) Houndmouth,"Casino Boogie, All These Things That I've Done, All These Things That I've Done, All These Things That I've Done, All These Things That I've Done, All These Things That I've Done, Good For You, Say It, Better Things, Darlin'"
2lmLsVcc7AadGTL2P7Lzqg,android,938,I’ll Be Your Man (Song For A Daughter),Zac Brown Band,JEKYLL + HYDE,fwdbtn,fwdbtn,True,False,2019-08-13,18:07:00,18,Evening,I’ll Be Your Man (Song For A Daughter) Zac Brown Band,"Keep Me in Mind, Keep Me in Mind, The Muse, The Muse, The Muse, The Muse, The Muse, All Alright, Wildfire, Wildfire"
2yARskwKoNDTbL61y3qqjy,android,54653,Hold on Forever,Rob Thomas,The Great Unknown,fwdbtn,fwdbtn,True,False,2018-12-26,06:37:00,6,Morning,Hold on Forever Rob Thomas,"Hold on Forever, Forever, Hold On, Hold On, You're Gonna Live Forever in Me, You're Gonna Live Forever in Me, You're Gonna Live Forever in Me, Hold On - Remastered 2010, Hold On - Remastered 2010, Live Forever - 2014 Remaster"
38paDDziQ57k1f4VfKTeGk,android,11992,California Stars,Billy Bragg,Mermaid Avenue,fwdbtn,fwdbtn,True,False,2022-09-04,04:59:00,4,Late Night,California Stars Billy Bragg,"Out Among the Stars, Out Among the Stars, Queen of California, Queen of California, Leaving California, Counting Stars, Going to California - Remaster, California Halo Blue, New York California, City Of Stars"
48TNLcToLs8DWkdj5vYdiW,android,181320,Rain - Remastered 2009,The Beatles,Past Masters,fwdbtn,trackdone,True,False,2022-05-02,21:32:00,21,Night,Rain - Remastered 2009 The Beatles,"Rain - Remastered 2009, Rain - Remastered 2009, Rain - Remastered 2009, Rain - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009"
0SojSZcka4j8l8Sl0W9jUZ,android,143293,Rip This Joint,The Rolling Stones,Exile On Main Street,trackdone,trackdone,True,False,2018-10-28,03:34:00,3,Late Night,Rip This Joint The Rolling Stones,"Rip This Joint, Rip This Joint, Rip This Joint, Rip This Joint, Rip This Joint, Live With Me, You Can't Always Get What You Want, You Can't Always Get What You Want, All Down The Line, All Down The Line"
0KKist1jJYO17nOqtO1sb2,android,31780,Kick Drum Heart,The Avett Brothers,I And Love And You,trackdone,logout,True,False,2019-01-17,06:17:00,6,Morning,Kick Drum Heart The Avett Brothers,"Ain't That A Kick In The Head, On The Road Again, Lovebug, Summer Sun, The Heart of Life, Meadow of a Dream, All My Shades Of Blue, Blue Sky, The Bewlay Brothers - 2015 Remaster, Take My Heart"
7hrJgdNzMHlKxEorMLrPcD,iOS,279520,I'm Waiting For The Man - Album Version (Stereo),The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,trackdone,trackdone,True,False,2017-03-22,15:39:00,15,Afternoon,I'm Waiting For The Man - Album Version (Stereo) The Velvet Underground,"I'm Waiting For The Man - Album Version (Stereo), I'm Waiting For The Man - Album Version (Stereo), I'm Waiting For The Man - Album Version (Stereo), I'm Waiting For The Man - Album Version (Stereo), What Goes On, What Goes On, Jesus, Rock & Roll - Full Length Version; 2015 Remaster, The Gift, All Tomorrow's Parties - Alternative Version"
0lkQOB949M2gLyut86aJ1b,android,2469,Cigarette Daydreams,Cage The Elephant,Melophobia,fwdbtn,fwdbtn,True,False,2021-04-23,15:55:00,15,Afternoon,Cigarette Daydreams Cage The Elephant,"Cigarette Daydreams, Trouble, Telescope, Telescope, In One Ear, In One Ear, Ain't No Rest For The Wicked - Original Version, Ain't No Rest For The Wicked - Original Version, Ain't No Rest For The Wicked - Original Version, Cold Cold Cold"
0lP4HYLmvowOKdsQ7CVkuq,android,871,The Kill,Thirty Seconds To Mars,A Beautiful Lie,fwdbtn,fwdbtn,True,False,2021-02-24,02:45:00,2,Late Night,The Kill Thirty Seconds To Mars,"The Kill, This Is War, From Yesterday, Kings And Queens, Closer To The Edge, Kill Your Heroes, Kill Your Heroes, Kill Your Heroes, Amnesia, When I Was Your Man"
1hIupFeRu3nmMcjbjxPnMc,android,198333,I'm Just A Kid,Simple Plan,"No Pads, No Helmets...Just Balls",fwdbtn,trackdone,True,False,2017-07-14,23:56:00,23,Night,I'm Just A Kid Simple Plan,"I'm Just A Kid, Perfect, Perfect, Addicted, Welcome to My Life, Welcome to My Life, Welcome to My Life, This Song Saved My Life, This Song Saved My Life, Untitled (How Could This Happen to Me?)"
2o41eFXcoPE3PiWzqXBml9,android,820,Need Your Love,The Temper Trap,The Temper Trap,fwdbtn,fwdbtn,True,False,2021-10-23,20:11:00,20,Evening,Need Your Love The Temper Trap,"Where Do We Go from Here, Where Do We Go from Here, Love Lost, Down River, I'm Gonna Wait, I'm Gonna Wait, I'm Gonna Wait, All You Need Is Love - Remastered 2009, All You Need Is Love - Remastered 2009, Sweet Disposition"
2EqlS6tkEnglzr7tkKAAYD,android,195452,Come Together - Remastered 2009,The Beatles,Abbey Road,fwdbtn,fwdbtn,True,False,2020-02-29,22:20:00,22,Night,Come Together - Remastered 2009 The Beatles,"Come Together - Remastered 2009, Come Together - Remastered 2009, Come Together - Remastered 2009, Come Together - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009"
1bOxsHWMVCf3vAfFMZJvGi,android,184346,I Want It All,Arctic Monkeys,AM,trackdone,trackdone,True,False,2018-06-13,22:32:00,22,Night,I Want It All Arctic Monkeys,"R U Mine?, I Wanna Be Yours, I Wanna Be Yours, Why'd You Only Call Me When You're High?, Why'd You Only Call Me When You're High?, Why'd You Only Call Me When You're High?, Why'd You Only Call Me When You're High?, Suck It and See, Suck It and See, Suck It and See"
50xwQXPtfNZFKFeZ0XePWc,android,475,Yellow Submarine - Remastered 2009,The Beatles,Revolver,fwdbtn,fwdbtn,False,False,2017-09-06,23:06:00,23,Night,Yellow Submarine - Remastered 2009 The Beatles,"Yellow Submarine - Remastered 2009, Yellow Submarine - Remastered 2009, Yellow Submarine - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009"
6Aj3Y4Pr2Pm5Vz50uS2sy7,iOS,199053,Magdalena,Brandon Flowers,Flamingo,clickrow,trackdone,True,False,2017-04-11,09:36:00,9,Morning,Magdalena Brandon Flowers,"Magdalena, The Way It's Always Been, Only The Young, I Can Change, I Can Change, I Can Change, Me & Magdalena, Me & Magdalena, Jilted Lovers & Broken Hearts, Welcome To Fabulous Las Vegas"
5iyCSUM7zzficwaGo8GIoc,android,1049,Savoy Truffle - Remastered 2009,The Beatles,The Beatles,fwdbtn,fwdbtn,True,False,2022-09-30,03:51:00,3,Late Night,Savoy Truffle - Remastered 2009 The Beatles,"Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009, You Can't Do That - Remastered 2009"
2vupkXhwL4sNCRgNu72HCZ,android,233128,Heart It Races - Cover Version,Dr. Dog,Heart It Races,trackdone,trackdone,False,False,2021-01-19,20:05:00,20,Evening,Heart It Races - Cover Version Dr. Dog,"Heart It Races - Cover Version, Dr. John, Still D.R.E., Under Cover of Darkness, Black Dog - Remaster, Hot Dog - Remaster, Rescue Dog, Beware The Dog, Beware The Dog, Hound Dog"
1aGYzAXdp9Cqd7Nv6WrSGZ,android,211371,Tatuajes,Joan Sebastian,Colecciàn De Oro Vol.5 - Joan Sebastian,trackdone,trackdone,True,False,2017-05-16,08:31:00,8,Morning,Tatuajes Joan Sebastian,"Tatuajes, Maracas, Eso Y Más, Mia & Sebastian’s Theme, Mia & Sebastian’s Theme, Mediterraneo, Cantares - En Directo, Aquellas Pequeñas Cosas, Aquellas Pequeñas Cosas, Aquellas Pequeñas Cosas"
5ruzrDWcT0vuJIOMW7gMnW,android,23,The Adults Are Talking,The Strokes,The New Abnormal,fwdbtn,fwdbtn,True,False,2021-12-29,00:14:00,0,Late Night,The Adults Are Talking The Strokes,"The Adults Are Talking, Is This It, You Only Live Once, You Only Live Once, Take It Or Leave It, Take It Or Leave It, At The Door, At The Door, At The Door, Selfless"
1MWlCmgxuLIe4izcR62xBE,cast to device,321,Lose Yourself,Eminem,8 Mile,fwdbtn,fwdbtn,False,False,2020-05-01,14:50:00,14,Afternoon,Lose Yourself Eminem,"If I Lose Myself, Not Afraid, Headlights, You're Going To Lose That Girl - Remastered 2009, Love The Way You Lie, Till I Collapse, Rhyme Or Reason, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together"
6V78ktWCGcJIIB5DPJBoPn,android,283866,19 Dias y 500 Noches,Joaquín Sabina,19 Dias Y 500 Noches,trackdone,trackdone,True,False,2022-09-23,17:04:00,17,Evening,19 Dias y 500 Noches Joaquín Sabina,"19 Dias y 500 Noches, 19 Dias y 500 Noches, 19 Dias y 500 Noches, 19 Dias y 500 Noches, 19 Dias y 500 Noches - En Directo, 19 Dias y 500 Noches - En Directo, 19 Dias y 500 Noches - En Directo, 19 Dias y 500 Noches - En Directo, 19 Dias y 500 Noches - En Directo, 19 Dias y 500 Noches - En Directo"
5FGStn8OcEzH4VWPIF8dIv,android,175973,Cumberland Gap,David Rawlings,Poor David's Almanack,clickrow,trackdone,True,False,2021-01-17,03:13:00,3,Late Night,Cumberland Gap David Rawlings,"Hoy, Culpable, Culpable, Five Years - 2012 Remaster, Five Years - 2012 Remaster, Starman - 2012 Remaster, Starman - 2012 Remaster, Starman - 2012 Remaster, Changes - 2015 Remaster, Changes - 2015 Remaster"
71mgLHpy0wYXO5JfEe25z9,android,40923,John Lennon Is My Jesus Christ,Buzzard Buzzard Buzzard,Hollywood Actors,appload,trackdone,True,False,2021-12-03,21:16:00,21,Night,John Lennon Is My Jesus Christ Buzzard Buzzard Buzzard,"John Lennon Is My Jesus Christ, I Found Out - Remastered 2010, Well Well Well - Remastered 2010, I Found Out - Remastered 2010, How? - Remastered 2010, Well Well Well - Remastered 2010, Jesus, Jesus, Etc., Jesus, Etc., Imagine - Remastered 2010"
7KEajVD9AUG68onXRSFZTv,android,245360,Human,The Killers,Day & Age,trackdone,trackdone,True,False,2017-12-08,06:49:00,6,Morning,Human The Killers,"Human, Human, Nobody But Me, Nobody But Me, Show You How, Here With Me, Here With Me, From Here On Out, Show You How, Here With Me"
0eO8MW9YSTK3CjdaTYKlhF,android,71443,Who Am I (What’s My Name)?,Snoop Dogg,Doggystyle,fwdbtn,endplay,False,True,2024-10-25,17:31:00,17,Evening,Who Am I (What’s My Name)? Snoop Dogg,"Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On, Diggin' My Grave, With God on Our Side, No Surprises"
09x9v1o51dbqi5H0u7UGfp,android,105933,I Will - Remastered 2009,The Beatles,The Beatles,trackdone,trackdone,True,False,2019-04-08,00:39:00,0,Late Night,I Will - Remastered 2009 The Beatles,"Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009, You Can't Do That - Remastered 2009, You Can't Do That - Remastered 2009"
2bItf9pag16H6HtjLOqzSS,android,117754,"I Walk the Line - Live at San Quentin State Prison, San Quentin, CA - February 1969",Johnny Cash,At San Quentin,fwdbtn,fwdbtn,True,False,2016-12-12,17:11:00,17,Evening,"I Walk the Line - Live at San Quentin State Prison, San Quentin, CA - February 1969 Johnny Cash","I Walk the Line - Live at San Quentin State Prison, San Quentin, CA - February 1969, San Quentin - Live at San Quentin State Prison, San Quentin, CA - February 1969, San Quentin - Live at San Quentin State Prison, San Quentin, CA - February 1969, San Quentin (Reprise) - Live at San Quentin State Prison, San Quentin, CA - February 1969, San Quentin (Reprise) - Live at San Quentin State Prison, San Quentin, CA - February 1969, Wanted Man - Live at San Quentin State Prison, San Quentin, CA - February 1969, Wanted Man - Live at San Quentin State Prison, San Quentin, CA - February 1969, Wanted Man - Live at San Quentin State Prison, San Quentin, CA - February 1969, Wanted Man - Live at San Quentin State Prison, San Quentin, CA - February 1969, Wanted Man - Live at San Quentin State Prison, San Quentin, CA - February 1969"
4cYZRebfwTsVNERxTm29Rb,android,1913,Holiday,Vampire Weekend,Contra,fwdbtn,fwdbtn,True,False,2022-04-04,01:31:00,1,Late Night,Holiday Vampire Weekend,"Holiday, Unbelievers, Unbelievers, Unbelievers, Worship You, Worship You, Walcott, Walcott, Hudson, Cousins"
0ZfP7K8NoyJRjEfWWk8Mlv,android,283000,Rock & Roll - Full Length Version; 2015 Remaster,The Velvet Underground,Loaded,trackdone,trackdone,True,False,2017-04-10,14:18:00,14,Afternoon,Rock & Roll - Full Length Version; 2015 Remaster The Velvet Underground,"New Age - Full Length Version; 2015 Remaster, Sweet Jane - Full Length Version; 2015 Remaster, Cool It Down - 2015 Remaster, Cool It Down - 2015 Remaster, Cool It Down - 2015 Remaster, Cool It Down - 2015 Remaster, I Found a Reason - 2015 Remaster, I Found a Reason - 2015 Remaster, Who Loves the Sun - 2015 Remaster, Rock and Roll - Remaster"
1a3S6o6ftQvIJBCYyBzQgh,android,0,While the Song Remains the Same,Noel Gallagher's High Flying Birds,Chasing Yesterday,clickrow,endplay,False,False,2017-10-14,23:19:00,23,Night,While the Song Remains the Same Noel Gallagher's High Flying Birds,"While the Song Remains the Same, While the Song Remains the Same, The Dying of the Light, The Dying of the Light, Holy Mountain, The Girl with X-Ray Eyes, The Song Remains the Same - Remaster, Flying - Remastered 2009, Flying - Remastered 2009, Up with the Birds"
1nbGN4N63uCQq0pCIs3kIf,android,1373,Idiot Wind,Bob Dylan,Blood On The Tracks,fwdbtn,fwdbtn,True,False,2018-01-26,01:37:00,1,Late Night,Idiot Wind Bob Dylan,"Idiot Wind, Idiot Wind, Idiot Wind, Blowin' in the Wind, Blowin' in the Wind, Blowin' in the Wind, Blowin' in the Wind, Blowin' in the Wind, Blowin' in the Wind, Blowin' in the Wind"
0h1YuFygLk1tg1F7nvWzSy,android,173253,Young Girls,Black Joe Lewis,Electric Slave,trackdone,trackdone,True,False,2016-12-17,09:17:00,9,Morning,Young Girls Black Joe Lewis,"Vampire, Young Girls, When You Were Young, When You Were Young, When You Were Young, When You Were Young, When You Were Young, When You Were Young, Otherside (feat. Fences) [Ryan Lewis Remix], Otherside (feat. Fences) [Ryan Lewis Remix]"
0D58ERdLBDRgT86BPnH8ps,android,19747,Black Dog - Remaster,Led Zeppelin,Led Zeppelin IV,trackdone,unexpected-exit-while-paused,True,False,2016-09-23,21:22:00,21,Night,Black Dog - Remaster Led Zeppelin,"Hot Dog - Remaster, What Is and What Should Never Be - Remaster, What Is and What Should Never Be - Remaster, Black Mountain Side - Remaster, Black Mountain Side - Remaster, Black Mountain Side - Remaster, Black Mountain Side - Remaster, That's the Way - Remaster, How Many More Times - Remaster, How Many More Times - Remaster"
